State,Cycle Year,Level,Seats,Institution,Institution Note,Party Control,Governor,Governor Role,Upper House,Upper House Role,Lower House,Lower House Role,Court Action,Passed,Start Date,End Date,Plan Status,Drawn by,Party drawing,SHPsource,GeoJSON,ZIP,PDF
NJ,2010,Congress,12,Politician commission,,Split,R,No role,"24 D, 16 R",No role,"48 D, 30 R",No role,,2011-12-23,2011-12-23,2022-01-06,Superseded,Politician commission,Split,http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip,nj_2010_congress_2011-12-23.json,nj_2010_congress_2011-12-23.zip,nj_2010_congress_2011-12-23.pdf
NJ,2010,State Upper,40,Politician commission,,Split,R,No role,"24 D, 16 R",No role,"47 D, 33 R",No role,Rejected challenge to commission map,2011-04-03,2011-04-03,2022-02-23,Superseded,Politician commission,Split,https://njgin.state.nj.us/oit/gis/download/LegDist.zip,nj_2010_state_upper_2011-04-03.json,nj_2010_state_upper_2011-04-03.zip,nj_2010_state_upper_2011-04-03.pdf
NJ,2010,State Lower,80,Politician commission,,Split,R,No role,"24 D, 16 R",No role,"47 D, 33 R",No role,Rejected challenge to commission map,2011-04-03,2011-04-03,2022-02-23,Superseded,Politician commission,Split,https://njgin.state.nj.us/oit/gis/download/LegDist.zip,nj_2010_state_lower_2011-04-03.json,nj_2010_state_lower_2011-04-03.zip,nj_2010_state_lower_2011-04-03.pdf
NJ,2020,Congress,12,Politician commission,,Split,D,No role,"25 D, 15 R",No role,"52 D, 28 R",No role,rejected challenge to commission map,2021-12-22,2021-12-22,2031-06-30,Active,Politician commission,Split,,nj_2020_congress_2021-12-22.json,nj_2020_congress_2021-12-22.zip,nj_2020_congress_2021-12-22.pdf
NJ,2020,State Upper,40,Politician commission,,Split,D,No role,"25 D, 15 R",No role,"52 D, 28 R",No role,,2022-02-18,2022-02-18,2031-06-30,Active,Politician commission,Split,,nj_2020_state_upper_2022-02-18.json,nj_2020_state_upper_2022-02-18.zip,nj_2020_state_upper_2022-02-18.pdf
NJ,2020,State Lower,80,Politician commission,,Split,D,No role,"25 D, 15 R",No role,"52 D, 28 R",No role,,2022-02-18,2022-02-18,2031-06-30,Active,Politician commission,Split,,nj_2020_state_lower_2022-02-18.json,nj_2020_state_lower_2022-02-18.zip,nj_2020_state_lower_2022-02-18.pdf
NM,2000,Congress,3,Legislature,,Split,R,,"24 D, 18 R",,"42 D, 28 R",,court drew map (not legislature),2002-01-02,2002-01-02,2011-12-29,Superseded,State court,n/a,https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/cd_court_ordered_shapefile.zip,nm_2000_congress_2002-01-02.json,nm_2000_congress_2002-01-02.zip,nm_2000_congress_2002-01-02.pdf
NM,2000,State Upper,42,Legislature,,Split,R,,"24 D, 18 R",,"42 D, 28 R",,,2002-03-05,2002-03-05,2012-01-16,Superseded,Legislature,Split,https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/sd_signed_2002_shapefile.zip,nm_2000_state_upper_2002-03-05.json,nm_2000_state_upper_2002-03-05.zip,nm_2000_state_upper_2002-03-05.pdf
NM,2000,State Lower,70,Legislature,,Split,R,,"24 D, 18 R",,"42 D, 28 R",,court drew map (not legislature),2002-01-24,2002-01-24,2012-02-27,Superseded,State court,n/a,https://web.archive.org/web/20120130145920/http://www.nmlegis.gov/lcs/agendas/nm_hd_court_ordered_shapefile.zip,nm_2000_state_lower_2002-01-24.json,nm_2000_state_lower_2002-01-24.zip,nm_2000_state_lower_2002-01-24.pdf
NM,2010,Congress,3,Legislature,,Split,R,,"27 D, 15 R",,"37 D, 33 R",,Court drew map (not legislature),2011-12-29,2011-12-29,2021-12-17,Superseded,State court,n/a,https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip,nm_2010_congress_2011-12-29.json,nm_2010_congress_2011-12-29.zip,nm_2010_congress_2011-12-29.pdf
NM,2010,State Upper,42,Legislature,,Split,R,,"27 D, 15 R",,"37 D, 33 R",,Court drew map (not legislature),2012-01-16,2012-01-16,2022-01-06,Superseded,State court,n/a,https://www.nmlegis.gov/Sessions/11Redistricting/188374/SD_188374_1_shapefile.zip,nm_2010_state_upper_2012-01-16.json,nm_2010_state_upper_2012-01-16.zip,nm_2010_state_upper_2012-01-16.pdf
NM,2010,State Lower,70,Legislature,,Split,R,,"27 D, 15 R",,"37 D, 33 R",,Court drew map (not legislature),2012-02-27,2012-02-27,2021-12-29,Superseded,State court,n/a,https://www.nmlegis.gov/Sessions/11Redistricting/188999/HD_188999_1_shapefile.zip,nm_2010_state_lower_2012-02-27.json,nm_2010_state_lower_2012-02-27.zip,nm_2010_state_lower_2012-02-27.pdf
NM,2020,Congress,3,Legislature,,Democratic,D,,"27 D, 15 R",,"44 D, 25 R, 1 O",,pending litigation,2021-12-17,2021-12-17,2031-06-30,In litigation,Legislature,Democratic,,nm_2020_congress_2021-12-17.json,nm_2020_congress_2021-12-17.zip,nm_2020_congress_2021-12-17.pdf
NM,2020,State Upper,42,Legislature,,Democratic,D,,"27 D, 15 R",,"44 D, 25 R, 1 O",,,2022-01-06,2022-01-06,2031-06-30,Active,Legislature,Democratic,,nm_2020_state_upper_2022-01-06.json,nm_2020_state_upper_2022-01-06.zip,nm_2020_state_upper_2022-01-06.pdf
NM,2020,State Lower,70,Legislature,,Democratic,D,,"27 D, 15 R",,"44 D, 25 R, 1 O",,,2021-12-29,2021-12-29,2031-06-30,Active,Legislature,Democratic,,nm_2020_state_lower_2021-12-29.json,nm_2020_state_lower_2021-12-29.zip,nm_2020_state_lower_2021-12-29.pdf
NV,2000,Congress,3,Legislature,,Split,R,,"9 D, 12 R",,"27 D, 15 R",,,2001-06-15,2001-06-15,2011-10-27,Superseded,Legislature,Split,,nv_2000_congress_2001-06-15.json,nv_2000_congress_2001-06-15.zip,nv_2000_congress_2001-06-15.pdf
NV,2000,State Upper,21,Legislature,,Split,R,,"9 D, 12 R",,"27 D, 15 R",,,2001-06-15,2001-06-15,2011-10-27,Superseded,Legislature,Split,,nv_2000_state_upper_2001-06-15.json,nv_2000_state_upper_2001-06-15.zip,nv_2000_state_upper_2001-06-15.pdf
NV,2000,State Lower,42,Legislature,,Split,R,,"9 D, 12 R",,"27 D, 15 R",,,2001-06-15,2001-06-15,2011-10-27,Superseded,Legislature,Split,,nv_2000_state_lower_2001-06-15.json,nv_2000_state_lower_2001-06-15.zip,nv_2000_state_lower_2001-06-15.pdf
NV,2010,Congress,4,Legislature,,Split,R,,"11 D, 10 R",,"26 D, 16 R",,Court drew map (not legislature),2011-10-27,2011-10-27,2021-11-16,Superseded,State court,n/a,https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip,nv_2010_congress_2011-10-27.json,nv_2010_congress_2011-10-27.zip,nv_2010_congress_2011-10-27.pdf
NV,2010,State Upper,21,Legislature,,Split,R,,"11 D, 10 R",,"26 D, 16 R",,Court drew map (not legislature),2011-10-27,2011-10-27,2021-11-16,Superseded,State court,n/a,https://www.leg.state.nv.us/downloads/research/2011Districts/Senate.shp.zip,nv_2010_state_upper_2011-10-27.json,nv_2010_state_upper_2011-10-27.zip,nv_2010_state_upper_2011-10-27.pdf
NV,2010,State Lower,42,Legislature,,Split,R,,"11 D, 10 R",,"26 D, 16 R",,Court drew map (not legislature),2011-10-27,2011-10-27,2021-11-16,Superseded,State court,n/a,https://www.leg.state.nv.us/downloads/research/2011Districts/Assembly.shp.zip,nv_2010_state_lower_2011-10-27.json,nv_2010_state_lower_2011-10-27.zip,nv_2010_state_lower_2011-10-27.pdf
NV,2020,Congress,4,Legislature,,Democratic,D,,"12 D, 9 R",,"26 D, 16 R",,pending litigation,2021-11-16,2021-11-16,2031-06-30,In litigation,Legislature,Democratic,,nv_2020_congress_2021-11-16.json,nv_2020_congress_2021-11-16.zip,nv_2020_congress_2021-11-16.pdf
NV,2020,State Upper,21,Legislature,,Democratic,D,,"12 D, 9 R",,"26 D, 16 R",,pending litigation,2021-11-16,2021-11-16,2031-06-30,In litigation,Legislature,Democratic,,nv_2020_state_upper_2021-11-16.json,nv_2020_state_upper_2021-11-16.zip,nv_2020_state_upper_2021-11-16.pdf
NV,2020,State Lower,42,Legislature,,Democratic,D,,"12 D, 9 R",,"26 D, 16 R",,pending litigation,2021-11-16,2021-11-16,2031-06-30,In litigation,Legislature,Democratic,,nv_2020_state_lower_2021-11-16.json,nv_2020_state_lower_2021-11-16.zip,nv_2020_state_lower_2021-11-16.pdf
NY,2000,Congress,29,Legislature,,Split,R,,"25 D, 36 R",,"99 D, 51 R",,rejected challenge to leg. map,2002-06-05,2002-06-25,2012-03-19,Superseded,Legislature,Split,,ny_2000_congress_2002-06-25.json,ny_2000_congress_2002-06-25.zip,ny_2000_congress_2002-06-25.pdf
NY,2000,State Upper,61,Legislature,,Split,R,,"25 D, 36 R",,"99 D, 51 R",,rejected challenge to leg. map,2002-04-24,2002-06-17,2012-04-27,Superseded,Legislature,Split,,ny_2000_state_upper_2002-06-17.json,ny_2000_state_upper_2002-06-17.zip,ny_2000_state_upper_2002-06-17.pdf
NY,2000,State Lower,150,Legislature,,Split,R,,"25 D, 36 R",,"99 D, 51 R",,,2002-04-24,2002-06-17,2012-05-18,Superseded,Legislature,Split,,ny_2000_state_lower_2002-06-17.json,ny_2000_state_lower_2002-06-17.zip,ny_2000_state_lower_2002-06-17.pdf
NY,2010,Congress,27,Advisory commission,,Split,D,,"30 D, 32 R",,"100 D, 48 R",,Court drew map (not legislature),2012-03-19,2012-03-19,2022-02-03,Superseded,Federal court,n/a,https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip,ny_2010_congress_2012-03-19.json,ny_2010_congress_2012-03-19.zip,ny_2010_congress_2012-03-19.pdf
NY,2010,State Upper,62,Advisory commission,,Split,D,,"30 D, 32 R",,"100 D, 48 R",,Rejected challenge to leg. map,2012-03-27,2012-04-27,2022-02-03,Superseded,Legislature,Split,https://www.latfor.state.ny.us/maps/2012s/2012_Senate_shapefile.zip,ny_2010_state_upper_2012-04-27.json,ny_2010_state_upper_2012-04-27.zip,ny_2010_state_upper_2012-04-27.pdf
NY,2010,State Lower,150,Advisory commission,,Split,D,,"30 D, 32 R",,"100 D, 48 R",,Rejected challenge to leg. map,2012-03-27,2012-05-18,2022-02-03,Superseded,Legislature,Split,https://www.latfor.state.ny.us/maps/2012a/2012_Assembly_shapefile.zip,ny_2010_state_lower_2012-05-18.json,ny_2010_state_lower_2012-05-18.zip,ny_2010_state_lower_2012-05-18.pdf
NY,2020,Congress,26,Independent commission,Supermajority,Democratic,D,,"43 D, 20 R",,"106 D, 43 R, 1 O",,court drew map (not legislature),2022-02-03,2022-02-03,2022-06-02,Struck by state court,Legislature,Democratic,,ny_2020_congress_2022-02-03.json,ny_2020_congress_2022-02-03.zip,ny_2020_congress_2022-02-03.pdf
NY,2020,Congress,26,Independent commission,Supermajority,Democratic,D,,"43 D, 20 R",,"106 D, 43 R, 1 O",,,2022-06-02,2022-06-02,2024-02-28,In litigation,State court,Nonpartisan,,ny_2020_congress_2022-06-02.json,ny_2020_congress_2022-06-02.zip,ny_2020_congress_2022-06-02.pdf
NY,2020,Congress,26,Independent commission,Supermajority,Democratic,D,,"43 D, 20 R",,"106 D, 43 R, 1 O",,,2024-02-28,2024-02-28,2031-06-30,Active,Legislature,Democratic,,ny_2020_congress_2024-02-28.json,ny_2020_congress_2024-02-28.zip,ny_2020_congress_2024-02-28.pdf
NY,2020,State Upper,63,Independent commission,Supermajority,Democratic,D,,"43 D, 20 R",,"106 D, 43 R, 1 O",,court drew map (not legislature),2022-02-03,2022-02-03,2022-06-02,Struck by state court,Legislature,Democratic,,ny_2020_state_upper_2022-02-03.json,ny_2020_state_upper_2022-02-03.zip,ny_2020_state_upper_2022-02-03.pdf
NY,2020,State Upper,63,Independent commission,Supermajority,Democratic,D,,"43 D, 20 R",,"106 D, 43 R, 1 O",,pending litigation,2022-06-02,2022-06-02,2031-06-30,In litigation,State court,Nonpartisan,,ny_2020_state_upper_2022-06-02.json,ny_2020_state_upper_2022-06-02.zip,ny_2020_state_upper_2022-06-02.pdf
NY,2020,State Lower,150,Independent commission,Supermajority,Democratic,D,,"43 D, 20 R",,"106 D, 43 R, 1 O",,court sent map back to commission,2022-02-03,2022-02-03,2023-04-24,Struck by state court,Legislature,Democratic,,ny_2020_state_lower_2022-02-03.json,ny_2020_state_lower_2022-02-03.zip,ny_2020_state_lower_2022-02-03.pdf
NY,2020,State Lower,150,Independent commission,Supermajority,Democratic,D,,"43 D, 20 R",,"106 D, 43 R, 1 O",,,2023-04-24,2023-04-24,2031-06-30,Active,Legislature,Democratic,,ny_2020_state_lower_2023-04-24.json,ny_2020_state_lower_2023-04-24.zip,ny_2020_state_lower_2023-04-24.pdf
OH,2000,Congress,18,Legislature,,Republican,R,,"11 D, 21 R",,"39 D, 59 R",,,2002-01-24,2002-01-24,2011-09-26,Superseded,Legislature,Republican,,oh_2000_congress_2002-01-24.json,oh_2000_congress_2002-01-24.zip,oh_2000_congress_2002-01-24.pdf
OH,2000,State Upper,33,Politician commission,,Republican,R,,"11 D, 21 R",No role,"39 D, 59 R",No role,rejected challenge to commission map,2001-10-01,2001-10-01,2011-09-28,Superseded,Politician commission,Republican,,oh_2000_state_upper_2001-10-01.json,oh_2000_state_upper_2001-10-01.zip,oh_2000_state_upper_2001-10-01.pdf
OH,2000,State Lower,99,Politician commission,,Republican,R,,"11 D, 21 R",No role,"39 D, 59 R",No role,rejected challenge to commission map,2001-10-01,2001-10-01,2011-09-28,Superseded,Politician commission,Republican,,oh_2000_state_lower_2001-10-01.json,oh_2000_state_lower_2001-10-01.zip,oh_2000_state_lower_2001-10-01.pdf
OH,2010,Congress,16,Advisory commission,,Republican,R,,"10 D, 23 R",,"40 D, 59 R",,,2011-09-26,2011-09-26,2011-12-15,Superseded,Legislature,Republican,,oh_2010_congress_2011-09-26.json,oh_2010_congress_2011-09-26.zip,oh_2010_congress_2011-09-26.pdf
OH,2010,Congress,16,Advisory commission,,Republican,R,,"10 D, 23 R",,"40 D, 59 R",,Rejected challenge to leg. map,2011-12-15,2011-12-15,2021-11-20,Superseded,Legislature,Republican,https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip,oh_2010_congress_2011-12-15.json,oh_2010_congress_2011-12-15.zip,oh_2010_congress_2011-12-15.pdf
OH,2010,State Upper,33,Politician commission,,Republican,R,No role,"10 D, 23 R",No role,"40 D, 59 R",No role,Rejected challenge to commission map,2011-09-28,2011-09-28,2021-09-16,Superseded,Politician commission,Republican,https://opendata.arcgis.com/datasets/33d1449c947a4b27a4b36b026d8c14d0_0.zip,oh_2010_state_upper_2011-09-28.json,oh_2010_state_upper_2011-09-28.zip,oh_2010_state_upper_2011-09-28.pdf
OH,2010,State Lower,99,Politician commission,,Republican,R,No role,"10 D, 23 R",No role,"40 D, 59 R",No role,Rejected challenge to commission map,2011-09-28,2011-09-28,2021-09-16,Superseded,Politician commission,Republican,https://opendata.arcgis.com/datasets/5c1449de4d2b43658afc0937111de7da_1.zip,oh_2010_state_lower_2011-09-28.json,oh_2010_state_lower_2011-09-28.zip,oh_2010_state_lower_2011-09-28.pdf
OH,2020,Congress,15,Backup commission,Supermajority,Republican,R,,"8 D, 25 R",,"35 D, 64 R",,court sent map back to legislature,2021-11-20,2021-11-20,2022-03-02,Struck by state court,Legislature,Republican,,oh_2020_congress_2021-11-20.json,oh_2020_congress_2021-11-20.zip,oh_2020_congress_2021-11-20.pdf
OH,2020,Congress,15,Backup commission,Supermajority,Republican,R,,"8 D, 25 R",,"35 D, 64 R",,,2022-03-02,2022-03-02,2024-11-05,Active,Backup commission,Republican,,oh_2020_congress_2022-03-02.json,oh_2020_congress_2022-03-02.zip,oh_2020_congress_2022-03-02.pdf
OH,2020,State Upper,33,Politician commission,,Republican,R,,"8 D, 25 R",No role,"35 D, 64 R",No role,court sent map back to commission,2021-09-16,2021-09-16,2022-02-24,Struck by state court,Politician commission,Republican,https://www.redistricting.ohio.gov/maps,oh_2020_state_upper_2021-09-16.json,oh_2020_state_upper_2021-09-16.zip,oh_2020_state_upper_2021-09-16.pdf
OH,2020,State Upper,33,Politician commission,,Republican,R,,"8 D, 25 R",No role,"35 D, 64 R",No role,court sent map back to commission,2022-02-24,2022-02-24,2023-09-29,Struck by state court,Politician commission,Republican,,oh_2020_state_upper_2022-02-24.json,oh_2020_state_upper_2022-02-24.zip,oh_2020_state_upper_2022-02-24.pdf
OH,2020,State Upper,33,Politician commission,,Republican,R,,"8 D, 25 R",No role,"35 D, 64 R",No role,,2023-09-29,2023-09-29,2031-06-30,In litigation,Politician commission,Split,,oh_2020_state_upper_2023-09-29.json,oh_2020_state_upper_2023-09-29.zip,oh_2020_state_upper_2023-09-29.pdf
OH,2020,State Lower,99,Politician commission,,Republican,R,,"8 D, 25 R",No role,"35 D, 64 R",No role,court sent map back to commission,2021-09-16,2021-09-16,2022-02-24,Struck by state court,Politician commission,Republican,https://www.redistricting.ohio.gov/maps,oh_2020_state_lower_2021-09-16.json,oh_2020_state_lower_2021-09-16.zip,oh_2020_state_lower_2021-09-16.pdf
OH,2020,State Lower,99,Politician commission,,Republican,R,,"8 D, 25 R",No role,"35 D, 64 R",No role,court sent map back to commission,2022-02-24,2022-02-24,2023-09-29,Struck by state court,Politician commission,Republican,,oh_2020_state_lower_2022-02-24.json,oh_2020_state_lower_2022-02-24.zip,oh_2020_state_lower_2022-02-24.pdf
OH,2020,State Lower,99,Politician commission,,Republican,R,,"8 D, 25 R",No role,"35 D, 64 R",No role,,2023-09-29,2023-09-29,2031-06-30,In litigation,Politician commission,Split,,oh_2020_state_lower_2023-09-29.json,oh_2020_state_lower_2023-09-29.zip,oh_2020_state_lower_2023-09-29.pdf
OK,2000,Congress,5,Legislature,,Split,R,,"30 D, 18 R",,"52 D, 48 R",,court drew map (not legislature),2002-05-31,2002-05-31,2011-05-10,Superseded,State court,n/a,,ok_2000_congress_2002-05-31.json,ok_2000_congress_2002-05-31.zip,ok_2000_congress_2002-05-31.pdf
OK,2000,State Upper,48,Legislature,,Split,R,,"30 D, 18 R",,"52 D, 48 R",,,2001-05-23,2001-05-23,2011-05-20,Superseded,Legislature,Split,,ok_2000_state_upper_2001-05-23.json,ok_2000_state_upper_2001-05-23.zip,ok_2000_state_upper_2001-05-23.pdf
OK,2000,State Lower,101,Legislature,,Split,R,,"30 D, 18 R",,"52 D, 48 R",,,2001-05-24,2001-05-24,2011-05-20,Superseded,Legislature,Split,,ok_2000_state_lower_2001-05-24.json,ok_2000_state_lower_2001-05-24.zip,ok_2000_state_lower_2001-05-24.pdf
OK,2010,Congress,5,Legislature,,Republican,R,,"16 D, 32 R",,"31 D, 70 R",,,2011-05-10,2011-05-10,2021-11-22,Superseded,Legislature,Republican,https://okhouse.gov/Documents/Districts/GIS%20Data/CD/CD.zip,ok_2010_congress_2011-05-10.json,ok_2010_congress_2011-05-10.zip,ok_2010_congress_2011-05-10.pdf
OK,2010,State Upper,48,Backup commission,,Republican,R,,"16 D, 32 R",,"31 D, 70 R",,Rejected challenge to leg. map,2011-05-20,2011-05-20,2021-05-13,Superseded,Legislature,Republican,https://web.archive.org/web/20150906165840/http://redistricting.lls.edu/districts/OKsenate.zip,ok_2010_state_upper_2011-05-20.json,ok_2010_state_upper_2011-05-20.zip,ok_2010_state_upper_2011-05-20.pdf
OK,2010,State Lower,101,Backup commission,,Republican,R,,"16 D, 32 R",,"31 D, 70 R",,Rejected challenge to leg. map,2011-05-20,2011-05-20,2021-05-13,Superseded,Legislature,Republican,https://web.archive.org/web/20150906170039/http://redistricting.lls.edu/districts/OKhouse.zip,ok_2010_state_lower_2011-05-20.json,ok_2010_state_lower_2011-05-20.zip,ok_2010_state_lower_2011-05-20.pdf
OK,2020,Congress,5,Legislature,Vetoproof,Republican,R,,"9 D, 39 R",,"19 D, 82 R",,,2021-11-22,2021-11-22,2031-06-30,Active,Legislature,Republican,,ok_2020_congress_2021-11-22.json,ok_2020_congress_2021-11-22.zip,ok_2020_congress_2021-11-22.pdf
OK,2020,State Upper,48,Backup commission,Vetoproof,Republican,R,,"9 D, 39 R",,"19 D, 82 R",,,2021-05-13,2021-05-13,2031-06-30,Active,Legislature,Republican,"https://okhouse.maps.arcgis.com/apps/instant/minimalist/index.html?appid=4f7aff05be0a435eaa3b6b55f8b84e6c#&center=-98.6219,35.5709&level=6&hiddenLayers=SD_2011_8696,Proposed_SD_20210420_7307",ok_2020_state_upper_2021-05-13.json,ok_2020_state_upper_2021-05-13.zip,ok_2020_state_upper_2021-05-13.pdf
OK,2020,State Lower,101,Backup commission,Vetoproof,Republican,R,,"9 D, 39 R",,"19 D, 82 R",,,2021-05-13,2021-05-13,2031-06-30,Active,Legislature,Republican,"https://okhouse.maps.arcgis.com/apps/instant/minimalist/index.html?appid=4f7aff05be0a435eaa3b6b55f8b84e6c#&center=-98.6219,35.5709&level=6&hiddenLayers=SD_2011_8696,Proposed_SD_20210420_7307",ok_2020_state_lower_2021-05-13.json,ok_2020_state_lower_2021-05-13.zip,ok_2020_state_lower_2021-05-13.pdf
OR,2000,Congress,5,Legislature,,Split,D,,"14 D, 16 R",,"28 D, 32 R",,court drew map (not legislature),2001-10-19,2001-10-19,2011-06-30,Superseded,State court,n/a,,or_2000_congress_2001-10-19.json,or_2000_congress_2001-10-19.zip,or_2000_congress_2001-10-19.pdf
OR,2000,State Upper,30,Backup commission,Backup SOS plan,Democratic,D,,"14 D, 16 R",,"28 D, 32 R",,rejected challenge to leg. map,2001-08-15,2001-08-15,2011-06-13,Superseded,Backup commission,Democratic,,or_2000_state_upper_2001-08-15.json,or_2000_state_upper_2001-08-15.zip,or_2000_state_upper_2001-08-15.pdf
OR,2000,State Lower,60,Backup commission,Backup SOS plan,Democratic,D,,"14 D, 16 R",,"28 D, 32 R",,rejected challenge to leg. map,2001-08-15,2001-08-15,2011-06-13,Superseded,Backup commission,Democratic,,or_2000_state_lower_2001-08-15.json,or_2000_state_lower_2001-08-15.zip,or_2000_state_lower_2001-08-15.pdf
OR,2010,Congress,5,Legislature,,Split,D,,"16 D, 14 R",,"30 D, 30 R",,,2011-06-30,2011-06-30,2021-09-27,Superseded,Legislature,Split,https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0990.zip,or_2010_congress_2011-06-30.json,or_2010_congress_2011-06-30.zip,or_2010_congress_2011-06-30.pdf
OR,2010,State Upper,30,Backup commission,Backup SOS plan,Split,D,,"16 D, 14 R",,"30 D, 30 R",,,2011-06-13,2011-06-13,2021-09-27,Superseded,Legislature,Split,https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0989.zip,or_2010_state_upper_2011-06-13.json,or_2010_state_upper_2011-06-13.zip,or_2010_state_upper_2011-06-13.pdf
OR,2010,State Lower,60,Legislature,Backup SOS plan,Split,D,,"16 D, 14 R",,"30 D, 30 R",,,2011-06-13,2011-06-13,2021-09-27,Superseded,Legislature,Split,https://www.oregonlegislature.gov/la/2011_Redistricting/SB_0989.zip,or_2010_state_lower_2011-06-13.json,or_2010_state_lower_2011-06-13.zip,or_2010_state_lower_2011-06-13.pdf
OR,2020,Congress,6,Legislature,Backup judge plan,Democratic,D,,"18 D, 12 R",,"37 D, 23 R",,rejected challenge to leg. map,2021-09-27,2021-09-27,2031-06-30,Active,Legislature,Democratic,https://www.oregonlegislature.gov/redistricting,or_2020_congress_2021-09-27.json,or_2020_congress_2021-09-27.zip,or_2020_congress_2021-09-27.pdf
OR,2020,State Upper,30,Backup commission,Backup SOS plan,Democratic,D,,"18 D, 12 R",,"37 D, 23 R",,rejected challenge to leg. map,2021-09-27,2021-09-27,2031-06-30,Active,Legislature,Democratic,https://www.oregonlegislature.gov/redistricting,or_2020_state_upper_2021-09-27.json,or_2020_state_upper_2021-09-27.zip,or_2020_state_upper_2021-09-27.pdf
OR,2020,State Lower,60,Backup commission,Backup SOS plan,Democratic,D,,"18 D, 12 R",,"37 D, 23 R",,rejected challenge to leg. map,2021-09-27,2021-09-27,2031-06-30,Active,Legislature,Democratic,https://www.oregonlegislature.gov/redistricting,or_2020_state_lower_2021-09-27.json,or_2020_state_lower_2021-09-27.zip,or_2020_state_lower_2021-09-27.pdf
PA,2000,Congress,19,Legislature,,Republican,R,,"21 D, 29 R",,"98 D, 104 R",,court sent map back to legislature,2002-01-07,2002-01-07,2002-04-18,Struck by federal court,Legislature,Republican,,pa_2000_congress_2002-01-07.json,pa_2000_congress_2002-01-07.zip,pa_2000_congress_2002-01-07.pdf
PA,2000,State Upper,50,Politician commission,,Split,R,No role,"21 D, 29 R",No role,"98 D, 104 R",No role,rejected challenge to commission map,2001-12-28,2001-12-28,2011-12-12,Superseded,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/Senate/2001/SHAPE/PA-Senate-Districts-2001.zip,pa_2000_state_upper_2001-12-28.json,pa_2000_state_upper_2001-12-28.zip,pa_2000_state_upper_2001-12-28.pdf
PA,2000,State Lower,203,Politician commission,,Split,R,No role,"21 D, 29 R",No role,"98 D, 104 R",No role,rejected challenge to commission map,2001-12-28,2001-12-28,2011-12-12,Superseded,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/House/2001/SHAPE/PA-House-Districts-2001.zip,pa_2000_state_lower_2001-12-28.json,pa_2000_state_lower_2001-12-28.zip,pa_2000_state_lower_2001-12-28.pdf
PA,2000,Congress,19,Legislature,,Republican,R,,"21 D, 29 R",,"98 D, 104 R",,rejected challenge to leg. map,2002-04-18,2002-04-18,2011-12-22,Superseded,Legislature,Republican,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2001/SHAPE/PA-Congressional-Districts-2010.zip,pa_2000_congress_2002-04-18.json,pa_2000_congress_2002-04-18.zip,pa_2000_congress_2002-04-18.pdf
PA,2010,Congress,18,Legislature,,Republican,R,,"20 D, 30 R",,"91 D, 112 R",,Court sent map back to legislature,2011-12-22,2011-12-22,2018-02-19,Struck by state court,Legislature,Republican,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2011/SHAPE/PA-Congressional-Districts-2011.zip,pa_2010_congress_2011-12-22.json,pa_2010_congress_2011-12-22.zip,pa_2010_congress_2011-12-22.pdf
PA,2010,Congress,18,Legislature,,Republican,D,No role,"16 D, 34 R",No role,"80 D, 120 R",No role,Court drew map (not legislature),2018-02-19,2018-02-19,2022-02-23,Superseded,State court,n/a,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Congressional/2018-Remedial/SHAPE/PA-Congressional-2018-Remedial-Plan-Shape-Files.zip,pa_2010_congress_2018-02-19.json,pa_2010_congress_2018-02-19.zip,pa_2010_congress_2018-02-19.pdf
PA,2010,State Upper,50,Politician commission,,Split,R,No role,"20 D, 30 R",No role,"91 D, 112 R",No role,Court sent map back to commission,2011-12-12,2011-12-12,2012-01-25,Struck by state court,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/Senate/2011-Remanded-Final/SHAPE/2011-Remanded-Final-Plan-Senate.zip,pa_2010_state_upper_2011-12-12.json,pa_2010_state_upper_2011-12-12.zip,pa_2010_state_upper_2011-12-12.pdf
PA,2010,State Upper,50,Politician commission,,Split,R,No role,"20 D, 30 R",No role,"99 D, 104 R",No role,,2001-12-28,2012-01-25,2013-05-08,Superseded,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/Senate/2001/SHAPE/PA-Senate-Districts-2001.zip,pa_2010_state_upper_2012-01-25.json,pa_2010_state_upper_2012-01-25.zip,pa_2010_state_upper_2012-01-25.pdf
